dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,20,16384,0,0.8693333333333333,0.8700969948785852,0.721226371519524,280.4820416457951,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.8813333333333333,0.8770844250990325,0.7429722336704787,242.2558283000253,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,21,17408,2,0.8813333333333333,0.8770844250990325,0.7429722336704787,278.5214170962572,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.86,0.8615661574618096,0.7077670809771981,277.72142117097974,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,22,18432,1,0.86,0.8615661574618096,0.7077670809771981,229.40654681622982,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.8573333333333333,0.8594023517410964,0.7091777236102729,281.64361245185137,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,23,19456,0,0.8573333333333333,0.8594023517410964,0.7091777236102729,280.7451727222651,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.8693333333333333,0.8701873557165553,0.7216645650485666,239.79370553884655,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,24,20480,2,0.8693333333333333,0.8701873557165553,0.7216645650485666,270.92734829569235,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.8533333333333334,0.8548972741358245,0.6927868215411191,279.55427247006446,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,25,21504,1,0.8533333333333334,0.8548972741358245,0.6927868215411191,264.9973869221285,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.856,0.856894185329772,0.6927861005948214,253.35849808622152,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,26,22528,0,0.856,0.856894185329772,0.6927861005948214,284.44496047403663,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.8833333333333333,0.8838365661346347,0.7499389002358935,282.9036439550109,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,27,23552,2,0.8833333333333333,0.8838365661346347,0.7499389002358935,237.35769815417007,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.8586666666666667,0.8600187991948236,0.7025006462293059,271.41737860487774,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,28,24576,1,0.8586666666666667,0.8600187991948236,0.7025006462293059,273.92768833693117,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.838,0.8400698604354645,0.6641047317144095,236.7398715103045,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,29,25600,0,0.838,0.8400698604354645,0.6641047317144095,281.46792786521837,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.8686666666666667,0.8695882749964906,0.720734626130475,280.7144916569814,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,30,26624,2,0.8686666666666667,0.8695882749964906,0.720734626130475,159.9234618959017,124,196,142
